contract,token_id,group,status
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451894,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451901,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451903,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451905,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451910,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451911,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451912,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451920,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451930,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451931,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451934,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451937,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451940,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451945,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451947,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451953,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451955,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451958,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451959,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451960,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451961,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,13817206977692934950913675317980862042943036316936798729844259854918098451965,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037620,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037623,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037630,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037632,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037634,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037635,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037639,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037640,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037641,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037649,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037653,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037654,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037660,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037663,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037664,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037665,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037668,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037678,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037683,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037685,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037686,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037688,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037690,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,53850398982106570267917421068933678215838025172652046814035972200709896037694,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816829,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816833,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816839,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816841,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816843,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816848,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816849,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816850,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816858,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816862,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816863,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816866,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816869,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816872,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816879,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816883,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816884,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816887,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816892,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816897,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816899,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,56106112984270038917905828064139003773693484334495013411603562382354856816903,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656827,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656831,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656837,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656839,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656841,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656842,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656843,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656846,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656847,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656848,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656856,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656861,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656866,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656867,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656871,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656876,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656879,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656882,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656884,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656886,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656890,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656893,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656896,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,59708377447550061117940200307772073115750811538487998108113477949081946656901,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665822,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665823,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665831,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665833,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665835,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665836,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665837,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665838,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665839,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665841,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665842,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665843,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665844,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665845,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665854,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665855,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665856,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665857,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665859,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665860,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665862,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665863,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665864,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665866,fixed:goal2,Item
0x28b51ba8b990c48cb22cb6ef0ad5415fdba5210c,64490119310938983285306696386755133646434567552627492079611317320066764665869,fixed:goal2,Item
